timestamp,year,month,day,hour,weekday,power_kW,energy_kWh
2023-08-13 01:00:00,2023,8,13,1,6,1.4968973879745722,1.4968973879745722
2023-08-13 02:00:00,2023,8,13,2,6,1.8165983590789043,1.8165983590789043
2023-08-13 03:00:00,2023,8,13,3,6,1.9951457298106428,1.9951457298106428
2023-08-13 04:00:00,2023,8,13,4,6,2.221648734536427,2.221648734536427
2023-08-13 05:00:00,2023,8,13,5,6,2.372727926128925,2.372727926128925
2023-08-13 06:00:00,2023,8,13,6,6,2.3913521474386115,2.3913521474386115
2023-08-13 07:00:00,2023,8,13,7,6,2.424805883925374,2.424805883925374
2023-08-13 08:00:00,2023,8,13,8,6,2.1852302878498353,2.1852302878498353
2023-08-13 09:00:00,2023,8,13,9,6,1.9030761983846283,1.9030761983846283
2023-08-13 10:00:00,2023,8,13,10,6,1.7547939780730815,1.7547939780730815
2023-08-13 11:00:00,2023,8,13,11,6,1.4860153048815512,1.4860153048815512
2023-08-13 12:00:00,2023,8,13,12,6,1.4951949895774888,1.4951949895774888
2023-08-13 13:00:00,2023,8,13,13,6,1.578634790162365,1.578634790162365
2023-08-13 14:00:00,2023,8,13,14,6,1.8674987814526938,1.8674987814526938
2023-08-13 15:00:00,2023,8,13,15,6,2.1520845007172755,2.1520845007172755
2023-08-13 16:00:00,2023,8,13,16,6,2.346974941681414,2.346974941681414
2023-08-13 17:00:00,2023,8,13,17,6,2.4458573037612834,2.4458573037612834
2023-08-13 18:00:00,2023,8,13,18,6,2.3350262691641843,2.3350262691641843
2023-08-13 19:00:00,2023,8,13,19,6,2.2931275244548512,2.2931275244548512
2023-08-13 20:00:00,2023,8,13,20,6,2.036998787377635,2.036998787377635
2023-08-13 21:00:00,2023,8,13,21,6,1.8247740459402826,1.8247740459402826
2023-08-13 22:00:00,2023,8,13,22,6,1.5166556432517084,1.5166556432517084
2023-08-13 23:00:00,2023,8,13,23,6,1.5616396304398896,1.5616396304398896
2023-08-14 00:00:00,2023,8,14,0,0,1.4226617380041235,1.4226617380041235
2023-08-14 01:00:00,2023,8,14,1,0,1.524484994701014,1.524484994701014
2023-08-14 02:00:00,2023,8,14,2,0,1.739705917447817,1.739705917447817
2023-08-14 03:00:00,2023,8,14,3,0,1.9434567568451004,1.9434567568451004
2023-08-14 04:00:00,2023,8,14,4,0,2.1137753481825765,2.1137753481825765
2023-08-14 05:00:00,2023,8,14,5,0,2.3023661705756604,2.3023661705756604
2023-08-14 06:00:00,2023,8,14,6,0,2.257023822486459,2.257023822486459
2023-08-14 07:00:00,2023,8,14,7,0,2.2993412717956683,2.2993412717956683
2023-08-14 08:00:00,2023,8,14,8,0,2.0432089445603605,2.0432089445603605
2023-08-14 09:00:00,2023,8,14,9,0,1.8793287568954635,1.8793287568954635
2023-08-14 10:00:00,2023,8,14,10,0,1.592304921393463,1.592304921393463
2023-08-14 11:00:00,2023,8,14,11,0,1.472645567329626,1.472645567329626
2023-08-14 12:00:00,2023,8,14,12,0,1.4606993064633387,1.4606993064633387
2023-08-14 13:00:00,2023,8,14,13,0,1.6627163797837456,1.6627163797837456
2023-08-14 14:00:00,2023,8,14,14,0,1.788456472294462,1.788456472294462
2023-08-14 15:00:00,2023,8,14,15,0,2.0865449675205965,2.0865449675205965
2023-08-14 16:00:00,2023,8,14,16,0,2.2238980160121424,2.2238980160121424
2023-08-14 17:00:00,2023,8,14,17,0,2.236325830139088,2.236325830139088
2023-08-14 18:00:00,2023,8,14,18,0,2.2753106933541347,2.2753106933541347
2023-08-14 19:00:00,2023,8,14,19,0,2.099301979637482,2.099301979637482
2023-08-14 20:00:00,2023,8,14,20,0,1.9425164060749274,1.9425164060749274
2023-08-14 21:00:00,2023,8,14,21,0,1.6553337164411297,1.6553337164411297
2023-08-14 22:00:00,2023,8,14,22,0,1.5924829994563132,1.5924829994563132
2023-08-14 23:00:00,2023,8,14,23,0,1.4794109569823484,1.4794109569823484
2023-08-15 00:00:00,2023,8,15,0,1,1.475168200262063,1.475168200262063
2023-08-15 01:00:00,2023,8,15,1,1,1.5792407208945332,1.5792407208945332
2023-08-15 02:00:00,2023,8,15,2,1,1.7635406159046623,1.7635406159046623
2023-08-15 03:00:00,2023,8,15,3,1,1.9406065883911232,1.9406065883911232
2023-08-15 04:00:00,2023,8,15,4,1,2.120840401288607,2.120840401288607
2023-08-15 05:00:00,2023,8,15,5,1,2.2166288946876356,2.2166288946876356
2023-08-15 06:00:00,2023,8,15,6,1,2.3026218972369428,2.3026218972369428
2023-08-15 07:00:00,2023,8,15,7,1,2.214147913387964,2.214147913387964
2023-08-15 08:00:00,2023,8,15,8,1,2.061713048006494,2.061713048006494
2023-08-15 09:00:00,2023,8,15,9,1,1.8086724139211026,1.8086724139211026
2023-08-15 10:00:00,2023,8,15,10,1,1.655237573957453,1.655237573957453
2023-08-15 11:00:00,2023,8,15,11,1,1.4701979002730468,1.4701979002730468
2023-08-15 12:00:00,2023,8,15,12,1,1.4980792845392104,1.4980792845392104
2023-08-15 13:00:00,2023,8,15,13,1,1.6803164749655528,1.6803164749655528
2023-08-15 14:00:00,2023,8,15,14,1,1.8435477891539411,1.8435477891539411
2023-08-15 15:00:00,2023,8,15,15,1,2.054200348637115,2.054200348637115
2023-08-15 16:00:00,2023,8,15,16,1,2.2161040375184573,2.2161040375184573
2023-08-15 17:00:00,2023,8,15,17,1,2.3067862221379802,2.3067862221379802
2023-08-15 18:00:00,2023,8,15,18,1,2.2645705968226633,2.2645705968226633
2023-08-15 19:00:00,2023,8,15,19,1,2.134255116161007,2.134255116161007
2023-08-15 20:00:00,2023,8,15,20,1,1.981314011275327,1.981314011275327
2023-08-15 21:00:00,2023,8,15,21,1,1.706117286345112,1.706117286345112
2023-08-15 22:00:00,2023,8,15,22,1,1.480790547628093,1.480790547628093
2023-08-15 23:00:00,2023,8,15,23,1,1.5743712146529891,1.5743712146529891
2023-08-16 00:00:00,2023,8,16,0,2,1.5020442595572578,1.5020442595572578
2023-08-16 01:00:00,2023,8,16,1,2,1.4781939006560678,1.4781939006560678
2023-08-16 02:00:00,2023,8,16,2,2,1.695610419523699,1.695610419523699
2023-08-16 03:00:00,2023,8,16,3,2,1.9498652945683277,1.9498652945683277
2023-08-16 04:00:00,2023,8,16,4,2,2.2476780900254685,2.2476780900254685
2023-08-16 05:00:00,2023,8,16,5,2,2.2531966153071012,2.2531966153071012
2023-08-16 06:00:00,2023,8,16,6,2,2.389050217896559,2.389050217896559
2023-08-16 07:00:00,2023,8,16,7,2,2.318163470788589,2.318163470788589
2023-08-16 08:00:00,2023,8,16,8,2,2.0278144899248565,2.0278144899248565
2023-08-16 09:00:00,2023,8,16,9,2,1.8145825753302993,1.8145825753302993
2023-08-16 10:00:00,2023,8,16,10,2,1.5712348825928095,1.5712348825928095
2023-08-16 11:00:00,2023,8,16,11,2,1.4926967038691925,1.4926967038691925
2023-08-16 12:00:00,2023,8,16,12,2,1.5011245412513372,1.5011245412513372
2023-08-16 13:00:00,2023,8,16,13,2,1.6563090223164432,1.6563090223164432
2023-08-16 14:00:00,2023,8,16,14,2,1.8834942003025223,1.8834942003025223
2023-08-16 15:00:00,2023,8,16,15,2,2.0226844523121663,2.0226844523121663
2023-08-16 16:00:00,2023,8,16,16,2,2.151015630123525,2.151015630123525
2023-08-16 17:00:00,2023,8,16,17,2,2.3407093498499774,2.3407093498499774
2023-08-16 18:00:00,2023,8,16,18,2,2.325052998695495,2.325052998695495
2023-08-16 19:00:00,2023,8,16,19,2,2.1768244129289327,2.1768244129289327
2023-08-16 20:00:00,2023,8,16,20,2,1.92990650640996,1.92990650640996
2023-08-16 21:00:00,2023,8,16,21,2,1.725806901577793,1.725806901577793
2023-08-16 22:00:00,2023,8,16,22,2,1.626146398191339,1.626146398191339
2023-08-16 23:00:00,2023,8,16,23,2,1.5070474584481253,1.5070474584481253
2023-08-17 00:00:00,2023,8,17,0,3,1.4693755787498457,1.4693755787498457
2023-08-17 01:00:00,2023,8,17,1,3,1.5256261365034982,1.5256261365034982
2023-08-17 02:00:00,2023,8,17,2,3,1.7115678446867248,1.7115678446867248
2023-08-17 03:00:00,2023,8,17,3,3,2.0288674229657393,2.0288674229657393
2023-08-17 04:00:00,2023,8,17,4,3,2.156331518978819,2.156331518978819
2023-08-17 05:00:00,2023,8,17,5,3,2.3108873837208117,2.3108873837208117
2023-08-17 06:00:00,2023,8,17,6,3,2.319456300222007,2.319456300222007
2023-08-17 07:00:00,2023,8,17,7,3,2.306318941031679,2.306318941031679
2023-08-17 08:00:00,2023,8,17,8,3,2.1601260977375243,2.1601260977375243
2023-08-17 09:00:00,2023,8,17,9,3,1.8535174070401872,1.8535174070401872
2023-08-17 10:00:00,2023,8,17,10,3,1.6293984097573857,1.6293984097573857
2023-08-17 11:00:00,2023,8,17,11,3,1.5067315996685458,1.5067315996685458
2023-08-17 12:00:00,2023,8,17,12,3,1.385761397615823,1.385761397615823
2023-08-17 13:00:00,2023,8,17,13,3,1.6627934852331816,1.6627934852331816
2023-08-17 14:00:00,2023,8,17,14,3,1.838221845846599,1.838221845846599
2023-08-17 15:00:00,2023,8,17,15,3,2.0843933878979914,2.0843933878979914
2023-08-17 16:00:00,2023,8,17,16,3,2.216989397350249,2.216989397350249
2023-08-17 17:00:00,2023,8,17,17,3,2.3258725417049955,2.3258725417049955
2023-08-17 18:00:00,2023,8,17,18,3,2.293099738098707,2.293099738098707
2023-08-17 19:00:00,2023,8,17,19,3,2.2184827468428616,2.2184827468428616
2023-08-17 20:00:00,2023,8,17,20,3,1.9300116264025582,1.9300116264025582
2023-08-17 21:00:00,2023,8,17,21,3,1.8260599093849574,1.8260599093849574
2023-08-17 22:00:00,2023,8,17,22,3,1.5740122354010504,1.5740122354010504
2023-08-17 23:00:00,2023,8,17,23,3,1.4261746170002134,1.4261746170002134
2023-08-18 00:00:00,2023,8,18,0,4,1.4836146853374017,1.4836146853374017
2023-08-18 01:00:00,2023,8,18,1,4,1.5201472279270494,1.5201472279270494
2023-08-18 02:00:00,2023,8,18,2,4,1.612698935764481,1.612698935764481
2023-08-18 03:00:00,2023,8,18,3,4,2.029713421327198,2.029713421327198
2023-08-18 04:00:00,2023,8,18,4,4,2.2037017506606573,2.2037017506606573
2023-08-18 05:00:00,2023,8,18,5,4,2.3418123295686155,2.3418123295686155
2023-08-18 06:00:00,2023,8,18,6,4,2.355165958623868,2.355165958623868
2023-08-18 07:00:00,2023,8,18,7,4,2.185449518444568,2.185449518444568
2023-08-18 08:00:00,2023,8,18,8,4,2.040840407844225,2.040840407844225
2023-08-18 09:00:00,2023,8,18,9,4,1.8756042916031253,1.8756042916031253
2023-08-18 10:00:00,2023,8,18,10,4,1.5749081826856055,1.5749081826856055
2023-08-18 11:00:00,2023,8,18,11,4,1.3803266892839197,1.3803266892839197
2023-08-18 12:00:00,2023,8,18,12,4,1.4956441337526902,1.4956441337526902
2023-08-18 13:00:00,2023,8,18,13,4,1.6206574839241803,1.6206574839241803
2023-08-18 14:00:00,2023,8,18,14,4,1.8408201941628495,1.8408201941628495
2023-08-18 15:00:00,2023,8,18,15,4,2.1022892473623873,2.1022892473623873
2023-08-18 16:00:00,2023,8,18,16,4,2.2876234213856037,2.2876234213856037
2023-08-18 17:00:00,2023,8,18,17,4,2.361357672756106,2.361357672756106
2023-08-18 18:00:00,2023,8,18,18,4,2.376702417055004,2.376702417055004
2023-08-18 19:00:00,2023,8,18,19,4,2.094501177693072,2.094501177693072
2023-08-18 20:00:00,2023,8,18,20,4,1.9768881584038835,1.9768881584038835
2023-08-18 21:00:00,2023,8,18,21,4,1.7556114081311858,1.7556114081311858
2023-08-18 22:00:00,2023,8,18,22,4,1.4925859568228588,1.4925859568228588
2023-08-18 23:00:00,2023,8,18,23,4,1.4168132195658805,1.4168132195658805
2023-08-19 00:00:00,2023,8,19,0,5,1.51934489367622,1.51934489367622
2023-08-19 01:00:00,2023,8,19,1,5,1.5894901656212497,1.5894901656212497
2023-08-19 02:00:00,2023,8,19,2,5,1.8386854119124927,1.8386854119124927
2023-08-19 03:00:00,2023,8,19,3,5,2.009344850772695,2.009344850772695
2023-08-19 04:00:00,2023,8,19,4,5,2.2273549013623346,2.2273549013623346
2023-08-19 05:00:00,2023,8,19,5,5,2.3937664808857475,2.3937664808857475
2023-08-19 06:00:00,2023,8,19,6,5,2.5136621677791,2.5136621677791
2023-08-19 07:00:00,2023,8,19,7,5,2.3612697403475864,2.3612697403475864
2023-08-19 08:00:00,2023,8,19,8,5,2.152341158108042,2.152341158108042
2023-08-19 09:00:00,2023,8,19,9,5,1.912345663782141,1.912345663782141
2023-08-19 10:00:00,2023,8,19,10,5,1.7657655506867405,1.7657655506867405
2023-08-19 11:00:00,2023,8,19,11,5,1.536926158462079,1.536926158462079
2023-08-19 12:00:00,2023,8,19,12,5,1.640248652336786,1.640248652336786
2023-08-19 13:00:00,2023,8,19,13,5,1.711977335239858,1.711977335239858
2023-08-19 14:00:00,2023,8,19,14,5,1.9103780786205242,1.9103780786205242
2023-08-19 15:00:00,2023,8,19,15,5,2.287232887155499,2.287232887155499
2023-08-19 16:00:00,2023,8,19,16,5,2.3090879677284053,2.3090879677284053
2023-08-19 17:00:00,2023,8,19,17,5,2.4416458403223187,2.4416458403223187
2023-08-19 18:00:00,2023,8,19,18,5,2.3645891839381448,2.3645891839381448
2023-08-19 19:00:00,2023,8,19,19,5,2.319795721146489,2.319795721146489
2023-08-19 20:00:00,2023,8,19,20,5,2.1265463896662644,2.1265463896662644
2023-08-19 21:00:00,2023,8,19,21,5,1.8864703300519023,1.8864703300519023
2023-08-19 22:00:00,2023,8,19,22,5,1.6856894168509151,1.6856894168509151
2023-08-19 23:00:00,2023,8,19,23,5,1.5487714641102017,1.5487714641102017
2023-08-20 00:00:00,2023,8,20,0,6,1.5404778511255077,1.5404778511255077
2023-08-20 01:00:00,2023,8,20,1,6,1.5412084536327118,1.5412084536327118
2023-08-20 02:00:00,2023,8,20,2,6,1.9052835920155755,1.9052835920155755
2023-08-20 03:00:00,2023,8,20,3,6,2.066365615784339,2.066365615784339
2023-08-20 04:00:00,2023,8,20,4,6,2.2487749545821756,2.2487749545821756
2023-08-20 05:00:00,2023,8,20,5,6,2.4941896180329666,2.4941896180329666
2023-08-20 06:00:00,2023,8,20,6,6,2.4125823119154526,2.4125823119154526
2023-08-20 07:00:00,2023,8,20,7,6,2.384288328245462,2.384288328245462
2023-08-20 08:00:00,2023,8,20,8,6,2.155703633974137,2.155703633974137
2023-08-20 09:00:00,2023,8,20,9,6,1.9524347189212805,1.9524347189212805
2023-08-20 10:00:00,2023,8,20,10,6,1.7003037475980558,1.7003037475980558
2023-08-20 11:00:00,2023,8,20,11,6,1.5039621821776377,1.5039621821776377
2023-08-20 12:00:00,2023,8,20,12,6,1.5803758883642407,1.5803758883642407
2023-08-20 13:00:00,2023,8,20,13,6,1.7562156179744979,1.7562156179744979
2023-08-20 14:00:00,2023,8,20,14,6,1.9195931506366648,1.9195931506366648
2023-08-20 15:00:00,2023,8,20,15,6,2.2039749996510305,2.2039749996510305
2023-08-20 16:00:00,2023,8,20,16,6,2.312933122840222,2.312933122840222
2023-08-20 17:00:00,2023,8,20,17,6,2.4615070753192394,2.4615070753192394
2023-08-20 18:00:00,2023,8,20,18,6,2.398423829005059,2.398423829005059
2023-08-20 19:00:00,2023,8,20,19,6,2.31272213717417,2.31272213717417
2023-08-20 20:00:00,2023,8,20,20,6,2.046506443016446,2.046506443016446
2023-08-20 21:00:00,2023,8,20,21,6,1.8399533513176154,1.8399533513176154
2023-08-20 22:00:00,2023,8,20,22,6,1.6810772050119085,1.6810772050119085
2023-08-20 23:00:00,2023,8,20,23,6,1.5953313162560694,1.5953313162560694
2023-08-21 00:00:00,2023,8,21,0,0,1.5096919217146818,1.5096919217146818
2023-08-21 01:00:00,2023,8,21,1,0,1.5091052411390162,1.5091052411390162
2023-08-21 02:00:00,2023,8,21,2,0,1.7293515437767504,1.7293515437767504
2023-08-21 03:00:00,2023,8,21,3,0,1.9312137025626195,1.9312137025626195
2023-08-21 04:00:00,2023,8,21,4,0,2.160485632998031,2.160485632998031
2023-08-21 05:00:00,2023,8,21,5,0,2.3062498443165453,2.3062498443165453
2023-08-21 06:00:00,2023,8,21,6,0,2.3078708873899507,2.3078708873899507
2023-08-21 07:00:00,2023,8,21,7,0,2.166225338581318,2.166225338581318
2023-08-21 08:00:00,2023,8,21,8,0,2.0402752018707258,2.0402752018707258
2023-08-21 09:00:00,2023,8,21,9,0,1.8507697203460538,1.8507697203460538
2023-08-21 10:00:00,2023,8,21,10,0,1.5666885907232053,1.5666885907232053
2023-08-21 11:00:00,2023,8,21,11,0,1.5137673581799207,1.5137673581799207
2023-08-21 12:00:00,2023,8,21,12,0,1.608080946617164,1.608080946617164
2023-08-21 13:00:00,2023,8,21,13,0,1.6855264482080183,1.6855264482080183
2023-08-21 14:00:00,2023,8,21,14,0,1.923804593684061,1.923804593684061
2023-08-21 15:00:00,2023,8,21,15,0,2.094080798498415,2.094080798498415
2023-08-21 16:00:00,2023,8,21,16,0,2.323660493082193,2.323660493082193
2023-08-21 17:00:00,2023,8,21,17,0,2.322192336490701,2.322192336490701
2023-08-21 18:00:00,2023,8,21,18,0,2.294533422479977,2.294533422479977
2023-08-21 19:00:00,2023,8,21,19,0,2.0426368637104497,2.0426368637104497
2023-08-21 20:00:00,2023,8,21,20,0,2.0190946897240316,2.0190946897240316
2023-08-21 21:00:00,2023,8,21,21,0,1.808373479009946,1.808373479009946
2023-08-21 22:00:00,2023,8,21,22,0,1.5331900788892234,1.5331900788892234
2023-08-21 23:00:00,2023,8,21,23,0,1.4852531646801381,1.4852531646801381
2023-08-22 00:00:00,2023,8,22,0,1,1.4603408943154519,1.4603408943154519
2023-08-22 01:00:00,2023,8,22,1,1,1.5802434883150327,1.5802434883150327
2023-08-22 02:00:00,2023,8,22,2,1,1.7880950732601286,1.7880950732601286
2023-08-22 03:00:00,2023,8,22,3,1,1.8734390734166597,1.8734390734166597
2023-08-22 04:00:00,2023,8,22,4,1,2.2012088264598835,2.2012088264598835
2023-08-22 05:00:00,2023,8,22,5,1,2.314417825994903,2.314417825994903
2023-08-22 06:00:00,2023,8,22,6,1,2.3658606825674573,2.3658606825674573
2023-08-22 07:00:00,2023,8,22,7,1,2.2902225918413412,2.2902225918413412
2023-08-22 08:00:00,2023,8,22,8,1,2.067159262170179,2.067159262170179
2023-08-22 09:00:00,2023,8,22,9,1,1.8384499033748636,1.8384499033748636
2023-08-22 10:00:00,2023,8,22,10,1,1.6256131042234643,1.6256131042234643
2023-08-22 11:00:00,2023,8,22,11,1,1.56352175353238,1.56352175353238
2023-08-22 12:00:00,2023,8,22,12,1,1.5360282204946167,1.5360282204946167
2023-08-22 13:00:00,2023,8,22,13,1,1.6476122169388907,1.6476122169388907
2023-08-22 14:00:00,2023,8,22,14,1,1.7806084304687273,1.7806084304687273
2023-08-22 15:00:00,2023,8,22,15,1,2.058482447312827,2.058482447312827
2023-08-22 16:00:00,2023,8,22,16,1,2.313399083669439,2.313399083669439
2023-08-22 17:00:00,2023,8,22,17,1,2.363599198510347,2.363599198510347
2023-08-22 18:00:00,2023,8,22,18,1,2.363001872037336,2.363001872037336
2023-08-22 19:00:00,2023,8,22,19,1,2.2709675331282337,2.2709675331282337
2023-08-22 20:00:00,2023,8,22,20,1,2.0144271689296582,2.0144271689296582
2023-08-22 21:00:00,2023,8,22,21,1,1.73837279358881,1.73837279358881
2023-08-22 22:00:00,2023,8,22,22,1,1.5373944393233723,1.5373944393233723
2023-08-22 23:00:00,2023,8,22,23,1,1.372271270197205,1.372271270197205
2023-08-23 00:00:00,2023,8,23,0,2,1.4916127538763573,1.4916127538763573
2023-08-23 01:00:00,2023,8,23,1,2,1.546905142626888,1.546905142626888
2023-08-23 02:00:00,2023,8,23,2,2,1.7537243523996064,1.7537243523996064
2023-08-23 03:00:00,2023,8,23,3,2,1.9555918602092783,1.9555918602092783
2023-08-23 04:00:00,2023,8,23,4,2,2.1677657160504595,2.1677657160504595
2023-08-23 05:00:00,2023,8,23,5,2,2.2425563307823024,2.2425563307823024
2023-08-23 06:00:00,2023,8,23,6,2,2.31651636835168,2.31651636835168
2023-08-23 07:00:00,2023,8,23,7,2,2.294286067517264,2.294286067517264
2023-08-23 08:00:00,2023,8,23,8,2,2.1652517954871606,2.1652517954871606
2023-08-23 09:00:00,2023,8,23,9,2,1.8412814751531783,1.8412814751531783
2023-08-23 10:00:00,2023,8,23,10,2,1.6549068358865187,1.6549068358865187
2023-08-23 11:00:00,2023,8,23,11,2,1.5646525483772324,1.5646525483772324
2023-08-23 12:00:00,2023,8,23,12,2,1.476568222764856,1.476568222764856
2023-08-23 13:00:00,2023,8,23,13,2,1.6571331618229113,1.6571331618229113
2023-08-23 14:00:00,2023,8,23,14,2,1.8096600095020408,1.8096600095020408
2023-08-23 15:00:00,2023,8,23,15,2,2.1235396862197407,2.1235396862197407
2023-08-23 16:00:00,2023,8,23,16,2,2.279216401769676,2.279216401769676
2023-08-23 17:00:00,2023,8,23,17,2,2.379960757393283,2.379960757393283
2023-08-23 18:00:00,2023,8,23,18,2,2.294170231413752,2.294170231413752
2023-08-23 19:00:00,2023,8,23,19,2,2.221041630186919,2.221041630186919
2023-08-23 20:00:00,2023,8,23,20,2,2.0694419609780694,2.0694419609780694
2023-08-23 21:00:00,2023,8,23,21,2,1.6856768886172833,1.6856768886172833
2023-08-23 22:00:00,2023,8,23,22,2,1.5480509041273547,1.5480509041273547
2023-08-23 23:00:00,2023,8,23,23,2,1.5135271237084045,1.5135271237084045
2023-08-24 00:00:00,2023,8,24,0,3,1.5413503105997906,1.5413503105997906
2023-08-24 01:00:00,2023,8,24,1,3,1.537323409829829,1.537323409829829
2023-08-24 02:00:00,2023,8,24,2,3,1.5949121248575715,1.5949121248575715
2023-08-24 03:00:00,2023,8,24,3,3,2.033956045713515,2.033956045713515
2023-08-24 04:00:00,2023,8,24,4,3,2.224858344096035,2.224858344096035
2023-08-24 05:00:00,2023,8,24,5,3,2.247653763510132,2.247653763510132
2023-08-24 06:00:00,2023,8,24,6,3,2.3364601170602652,2.3364601170602652
2023-08-24 07:00:00,2023,8,24,7,3,2.352043260673211,2.352043260673211
2023-08-24 08:00:00,2023,8,24,8,3,2.154733264675125,2.154733264675125
2023-08-24 09:00:00,2023,8,24,9,3,1.8956182437697138,1.8956182437697138
2023-08-24 10:00:00,2023,8,24,10,3,1.631920080116436,1.631920080116436
2023-08-24 11:00:00,2023,8,24,11,3,1.5232007085568442,1.5232007085568442
2023-08-24 12:00:00,2023,8,24,12,3,1.5125893264051884,1.5125893264051884
2023-08-24 13:00:00,2023,8,24,13,3,1.6974138684286975,1.6974138684286975
2023-08-24 14:00:00,2023,8,24,14,3,1.8054208927891997,1.8054208927891997
2023-08-24 15:00:00,2023,8,24,15,3,2.042895511372686,2.042895511372686
2023-08-24 16:00:00,2023,8,24,16,3,2.325340602433499,2.325340602433499
2023-08-24 17:00:00,2023,8,24,17,3,2.366143890758693,2.366143890758693
2023-08-24 18:00:00,2023,8,24,18,3,2.4054983917841746,2.4054983917841746
2023-08-24 19:00:00,2023,8,24,19,3,2.1551624709518817,2.1551624709518817
2023-08-24 20:00:00,2023,8,24,20,3,1.965176846346878,1.965176846346878
2023-08-24 21:00:00,2023,8,24,21,3,1.6923094208313672,1.6923094208313672
2023-08-24 22:00:00,2023,8,24,22,3,1.5675019452574812,1.5675019452574812
2023-08-24 23:00:00,2023,8,24,23,3,1.4300174031500599,1.4300174031500599
2023-08-25 00:00:00,2023,8,25,0,4,1.4796463289522517,1.4796463289522517
2023-08-25 01:00:00,2023,8,25,1,4,1.4955829875244686,1.4955829875244686
2023-08-25 02:00:00,2023,8,25,2,4,1.7736173977091425,1.7736173977091425
2023-08-25 03:00:00,2023,8,25,3,4,2.004535487440597,2.004535487440597
2023-08-25 04:00:00,2023,8,25,4,4,2.103367970687139,2.103367970687139
2023-08-25 05:00:00,2023,8,25,5,4,2.404770290036297,2.404770290036297
2023-08-25 06:00:00,2023,8,25,6,4,2.4950331098102962,2.4950331098102962
2023-08-25 07:00:00,2023,8,25,7,4,2.279115082253271,2.279115082253271
2023-08-25 08:00:00,2023,8,25,8,4,2.0531747605627055,2.0531747605627055
2023-08-25 09:00:00,2023,8,25,9,4,1.9924312704812257,1.9924312704812257
2023-08-25 10:00:00,2023,8,25,10,4,1.5769866965059198,1.5769866965059198
2023-08-25 11:00:00,2023,8,25,11,4,1.5220793580462997,1.5220793580462997
2023-08-25 12:00:00,2023,8,25,12,4,1.5301394273797173,1.5301394273797173
2023-08-25 13:00:00,2023,8,25,13,4,1.7104686798944924,1.7104686798944924
2023-08-25 14:00:00,2023,8,25,14,4,1.869728460165602,1.869728460165602
2023-08-25 15:00:00,2023,8,25,15,4,2.0611408291491795,2.0611408291491795
2023-08-25 16:00:00,2023,8,25,16,4,2.2304482782919095,2.2304482782919095
2023-08-25 17:00:00,2023,8,25,17,4,2.3545946693620246,2.3545946693620246
2023-08-25 18:00:00,2023,8,25,18,4,2.2895035186910295,2.2895035186910295
2023-08-25 19:00:00,2023,8,25,19,4,2.1941774163846715,2.1941774163846715
2023-08-25 20:00:00,2023,8,25,20,4,1.9424154048180957,1.9424154048180957
2023-08-25 21:00:00,2023,8,25,21,4,1.6660857770939483,1.6660857770939483
2023-08-25 22:00:00,2023,8,25,22,4,1.63198605728162,1.63198605728162
2023-08-25 23:00:00,2023,8,25,23,4,1.4810591238285478,1.4810591238285478
2023-08-26 00:00:00,2023,8,26,0,5,1.5079204597512346,1.5079204597512346
2023-08-26 01:00:00,2023,8,26,1,5,1.6295522125954418,1.6295522125954418
2023-08-26 02:00:00,2023,8,26,2,5,1.8217613526695562,1.8217613526695562
2023-08-26 03:00:00,2023,8,26,3,5,1.9726629071159596,1.9726629071159596
2023-08-26 04:00:00,2023,8,26,4,5,2.3091580184774676,2.3091580184774676
2023-08-26 05:00:00,2023,8,26,5,5,2.396060530327962,2.396060530327962
2023-08-26 06:00:00,2023,8,26,6,5,2.567711898305371,2.567711898305371
2023-08-26 07:00:00,2023,8,26,7,5,2.410193181571703,2.410193181571703
2023-08-26 08:00:00,2023,8,26,8,5,2.1625283790599594,2.1625283790599594
2023-08-26 09:00:00,2023,8,26,9,5,1.899172012671832,1.899172012671832
2023-08-26 10:00:00,2023,8,26,10,5,1.7121533827008635,1.7121533827008635
2023-08-26 11:00:00,2023,8,26,11,5,1.6198911054581095,1.6198911054581095
2023-08-26 12:00:00,2023,8,26,12,5,1.588065354947225,1.588065354947225
2023-08-26 13:00:00,2023,8,26,13,5,1.7068338140455703,1.7068338140455703
2023-08-26 14:00:00,2023,8,26,14,5,1.9399020247306926,1.9399020247306926
2023-08-26 15:00:00,2023,8,26,15,5,2.1532145848864754,2.1532145848864754
2023-08-26 16:00:00,2023,8,26,16,5,2.3680872302153104,2.3680872302153104
2023-08-26 17:00:00,2023,8,26,17,5,2.3794704131298614,2.3794704131298614
2023-08-26 18:00:00,2023,8,26,18,5,2.4989672984809626,2.4989672984809626
2023-08-26 19:00:00,2023,8,26,19,5,2.309515819480552,2.309515819480552
2023-08-26 20:00:00,2023,8,26,20,5,2.0233286042196705,2.0233286042196705
2023-08-26 21:00:00,2023,8,26,21,5,1.9152392756832344,1.9152392756832344
2023-08-26 22:00:00,2023,8,26,22,5,1.6442407347860386,1.6442407347860386
2023-08-26 23:00:00,2023,8,26,23,5,1.52153060890124,1.52153060890124
2023-08-27 00:00:00,2023,8,27,0,6,1.6162620710735232,1.6162620710735232
2023-08-27 01:00:00,2023,8,27,1,6,1.6600672846556823,1.6600672846556823
2023-08-27 02:00:00,2023,8,27,2,6,1.840547250164499,1.840547250164499
